,Unnamed: 0,beta,rr_sus_slat,rr_sus_rec,p_primary,r_clear,r_sc,r_react,r_relapse,r_relapse_td,r_relapse_tc,rt_cs,rr_inf_asym,rr_inf_cs,r_lat,r_stab,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,adr,r_act,cas,k_covid
537,537,8.97985958081389,0.4295335163480096,0.2304560206684193,0.0918451338620329,0.0370453798012048,0.2481228193443222,0.001435452142455,0.0017554419966025,0.1627104710602021,0.0326569483073657,0.0208733033553105,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.050566889682932,Cascade(0.932 -> 3.156(45%) -> 4.002(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
538,538,5.48894822170997,0.3228727099566189,0.2724750012647549,0.1131172107049971,0.0392516766780194,0.1794188492234002,0.0013144166619321,0.0014954259328823,0.1504251954421721,0.0294358229117872,0.0925005942534969,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0637723564321931,Cascade(1.006 -> 3.103(45%) -> 3.263(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
539,539,7.60622039325921,0.4642707750703524,0.2231735785539182,0.0937537493647898,0.0340602071290005,0.2238797259480901,0.0013050283980516,0.0017969443125703,0.1468896202934832,0.0376385471332124,0.0959818619511012,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0517264205501957,Cascade(1.108 -> 2.776(45%) -> 3.722(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
540,540,4.307271395801798,0.4369594686001509,0.2757992536304906,0.133229330367624,0.0353786246260135,0.1822724822202556,0.0014375829725962,0.001628474334227,0.1427401166607162,0.0288816108456018,0.1185043636512014,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0768538524868006,Cascade(1.062 -> 2.864(45%) -> 3.730(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
541,541,7.155921480040828,0.4981852449924874,0.2481322630373526,0.1176320878934612,0.0284294997660532,0.2126403025316368,0.000935717646467,0.0013878496224233,0.1140964305525957,0.02800258397946,0.0417359702537129,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0666570521658193,Cascade(1.088 -> 3.047(45%) -> 3.724(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
542,542,5.3554785945469785,0.5872728343393441,0.2136064711627756,0.1109085281053294,0.0214930938459593,0.2015012127778231,0.0009501804818277,0.0015445593215178,0.1472456003522025,0.033663838611304,0.109557579233378,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0623718321518602,Cascade(1.080 -> 3.009(45%) -> 3.593(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
543,543,8.79604756259602,0.3017842624958566,0.1793755310927587,0.1058133869788992,0.0311687667422852,0.2383748636373437,0.0005285519282309,0.0015658093234857,0.1190073794585348,0.036269482890621,0.0480856523948953,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.059167396065905,Cascade(1.042 -> 3.301(45%) -> 3.378(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
544,544,5.69390559919094,0.5256691895620336,0.2594250005492478,0.1345421773011792,0.0334235116172473,0.1534842595799295,0.0005506041640561,0.0012515916952295,0.149428573107203,0.0301538356115639,0.0395509780921409,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0777289047325417,Cascade(1.041 -> 3.025(45%) -> 3.455(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
545,545,6.389124572498575,0.4781079663593869,0.1573486047543422,0.1078738429563759,0.0261235376229899,0.2111161378630173,0.0009576279910685,0.0018813463425173,0.1326848935072702,0.02830281474241,0.0849927686694566,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0604588499645914,Cascade(1.008 -> 3.222(45%) -> 3.420(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
546,546,7.71152380187505,0.2457882377466116,0.2501953357080037,0.1043019812333982,0.0286528043203569,0.2379458270154842,0.0012911456838468,0.0013074522944241,0.1627731193051182,0.0325450222491517,0.104192693057589,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0582238539374155,Cascade(1.074 -> 2.607(45%) -> 3.497(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
547,547,9.87876822726023,0.3096902940605975,0.2649787699947099,0.0970045430199838,0.0274469369949797,0.2296758539093172,0.0010643977363556,0.0012518362980329,0.1361006249154167,0.0372825491829458,0.0289145902853376,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0537126417802845,Cascade(1.122 -> 3.226(45%) -> 3.184(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
548,548,7.18233621229537,0.6376292345107268,0.2615166332340978,0.1090447314895452,0.0302810424906283,0.2317957774761364,0.0005277593423449,0.0017737399986046,0.1143119232025725,0.033091997579026,0.059289021788016,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0611954019149871,Cascade(1.101 -> 3.187(45%) -> 4.427(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
549,549,9.86097456422419,0.5323533982316793,0.2125982980366489,0.092642508861701,0.0227709532079256,0.2187688731087756,0.0009065692728073,0.0014317210799049,0.1313856402323667,0.0253730136537166,0.0162679232454227,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0510507213344759,Cascade(1.021 -> 2.491(45%) -> 3.321(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
550,550,6.3077437679674375,0.4741033183873918,0.2606821749098729,0.0975830448222514,0.0351667379546136,0.2056594980920688,0.0008285730384444,0.0016464939152609,0.1436547507381703,0.0389780713899168,0.1302696041464321,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0540676038179217,Cascade(1.002 -> 3.010(45%) -> 3.087(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
551,551,6.664645957632612,0.5289287884109483,0.2175518766496339,0.1235292144875142,0.0247104479463508,0.1813618759643838,0.0006157813129018,0.0019710681435699,0.1200159682811146,0.0353142705338118,0.0404311453742083,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0704696702556291,Cascade(1.025 -> 3.014(45%) -> 3.543(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
552,552,8.272446822240969,0.2286025682932952,0.1756670021630801,0.0996243001252242,0.0360151295703384,0.2411246677763078,0.0008619442234072,0.0018177044652107,0.1482319947576166,0.0347636777108621,0.0834378519930523,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0553237388231823,Cascade(1.124 -> 2.889(45%) -> 3.793(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
553,553,5.112079407173949,0.4549309893053919,0.1740287743639149,0.1147252374801703,0.037266006553614,0.159716460471099,0.0009191023125202,0.0011612149360452,0.1219483605574533,0.0279777802580102,0.1160295664061158,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0647964012628229,Cascade(1.015 -> 3.189(45%) -> 3.348(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
554,554,5.467249897104431,0.6935114668226483,0.181250328229458,0.1061611480441602,0.026518015575413,0.238887867940481,0.0013090215276921,0.0014123127321684,0.1444754705218242,0.0316508531419089,0.1149370412010762,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0593849483113568,Cascade(1.044 -> 2.872(45%) -> 3.248(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
555,555,6.306294265996712,0.6862566593006649,0.2055939265815211,0.1146068830753478,0.02739926773349,0.1682654538783655,0.0005916424766977,0.001306378608647,0.1582134745521224,0.0323468755826918,0.0422245390556799,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0647209024356471,Cascade(1.070 -> 2.958(45%) -> 3.492(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
556,556,7.647092154322197,0.4356779111354043,0.297345683421203,0.0940825505061919,0.0310694751448233,0.1589002631435264,0.0012091855590256,0.001128146398501,0.1385099508991965,0.0319129998450864,0.0647295400647452,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0519266686819873,Cascade(1.055 -> 2.936(45%) -> 3.571(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
557,557,7.350523122850669,0.218814958503518,0.1914931727627842,0.1126626537671969,0.0201439176317753,0.1630587933588038,0.0009901073660463,0.0012567359475031,0.1521090925589932,0.0351604142625626,0.0318271890705684,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0634835523634314,Cascade(1.031 -> 2.689(45%) -> 2.974(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
558,558,5.700494424626653,0.6399894641998941,0.2397793226933973,0.1154455281147204,0.0376984523986363,0.205269139732417,0.00090994704513,0.0012355315851907,0.1421427904945572,0.0311000330627013,0.0814332778689898,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0652563136494396,Cascade(0.984 -> 3.384(45%) -> 3.585(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
559,559,5.093907292596278,0.2800585439982886,0.2180396071463614,0.1139334058755865,0.0311078547192807,0.1896242816905061,0.0010579964794247,0.0018872459219835,0.1162545929754051,0.0332975415016904,0.1481664616672195,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0642916721108148,Cascade(1.006 -> 3.014(45%) -> 4.034(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
560,560,9.28047785756154,0.3628429698869325,0.252342419042104,0.1112628599789505,0.0328653264026071,0.2453414983770452,0.0008199987651327,0.0016767091259245,0.1448121508469032,0.0272542374071435,0.0191286547475094,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0625960449769857,Cascade(1.003 -> 2.827(45%) -> 4.095(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
561,561,7.11539707930751,0.3423445479772169,0.1693717851606283,0.1245952156500459,0.0285582777099436,0.1884611224007996,0.0010758628073933,0.0018724387698312,0.1479853011783077,0.0308196079675286,0.0247196869436562,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0711643446994444,Cascade(1.019 -> 2.981(45%) -> 3.987(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
562,562,5.202531210918977,0.3973896506257405,0.2539667242735025,0.1076114695507969,0.0204772977962249,0.185942420833676,0.0010969524048051,0.0014108525859388,0.1286989654596895,0.0343113310663315,0.1293068723566778,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0602940680426654,Cascade(1.011 -> 2.895(45%) -> 3.191(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
563,563,9.47957877380544,0.2695418616343972,0.1505989369356837,0.1035298076550336,0.0224195861996974,0.20964960890161,0.0006321115228478,0.0014374341672225,0.1284553712143465,0.0279078057562829,0.0762504337545446,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0577430284570994,Cascade(1.064 -> 2.598(45%) -> 3.573(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
564,564,8.38641236355454,0.2886831077036886,0.2026543579959091,0.1009835654613615,0.0342341787089803,0.1624101312225423,0.0006363346316898,0.0017375842879119,0.1358358578583455,0.032594473705452,0.0546668670965117,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0561633589675058,Cascade(1.063 -> 2.897(45%) -> 3.563(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
565,565,8.940296693100724,0.2073436773250898,0.2517441331827653,0.0966599725368288,0.0319778581710759,0.1729495563106413,0.0008547333666444,0.0011481194142438,0.1654136549125218,0.0241279319950055,0.0795572155874442,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0535014333463539,Cascade(0.995 -> 2.514(45%) -> 3.583(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
566,566,5.467249897104431,0.6935114668226483,0.181250328229458,0.1061611480441602,0.026518015575413,0.238887867940481,0.0013090215276921,0.0014123127321684,0.1444754705218242,0.0316508531419089,0.1149370412010762,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0593849483113568,Cascade(1.020 -> 3.186(45%) -> 3.291(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
567,567,6.978518647671766,0.462051420751186,0.2195791751550272,0.1357057463116542,0.0226260715916612,0.2476905519241942,0.000847309981535,0.001624931448153,0.1546639642911287,0.0348707561401243,0.0106032806697319,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0785066808743287,Cascade(0.965 -> 3.087(45%) -> 3.444(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
568,568,6.919541840104561,0.5217279900514293,0.180755920196366,0.1159642565904831,0.0247071558986035,0.1585616888187009,0.0011533945730377,0.001685017137367,0.1604477110811967,0.0328924260774215,0.005176336010915,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0655879909013839,Cascade(1.047 -> 3.012(45%) -> 3.218(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
569,569,5.945452133213623,0.6789250317984149,0.2706482758974708,0.1059093973934457,0.0297095422242704,0.2455340120888098,0.001278908210355,0.0015924223537177,0.1673398837813655,0.0354669724745578,0.1109314766867861,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0592274413156153,Cascade(1.077 -> 3.131(45%) -> 3.353(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
570,570,7.315104023209224,0.5013577892988832,0.2271576718705589,0.1050650640280294,0.0373495279754489,0.2449445211716867,0.0005476910514868,0.0018888341737535,0.1229924718295731,0.0293164603492253,0.1175486448785625,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0586998338118963,Cascade(1.001 -> 2.933(45%) -> 3.146(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
571,571,6.008997799674601,0.3658982427841978,0.2950135202211721,0.0958002288648953,0.0318771420451471,0.1510004205196068,0.000845353218622,0.0013369747572065,0.1683848060324235,0.0248391429034453,0.1182276571074216,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0529751454950219,Cascade(1.085 -> 3.116(45%) -> 3.191(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
572,572,9.506816932152098,0.371026199432975,0.1887358018180376,0.0975741205300967,0.0216153514145951,0.2347018435173377,0.0007821023779493,0.0012502452568897,0.1675216315260986,0.037574347723805,0.0463537483824463,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.054062124518976,Cascade(1.095 -> 2.983(45%) -> 3.799(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
573,573,9.637115539732129,0.3226698094205022,0.2402518185680015,0.0936610066856237,0.0307486356398043,0.2069101002351646,0.0011738992016968,0.0019602142869573,0.1632977890224183,0.0314783523405234,0.0280738542407849,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0516699642057307,Cascade(1.035 -> 2.929(45%) -> 3.296(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
574,574,6.943759624724427,0.3116384595428886,0.1601818086084556,0.1135167324186772,0.0359725438499692,0.242590453386802,0.0010056173486201,0.0018926844483409,0.1658825487190618,0.0348232272911885,0.071970246556293,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.064026438270175,Cascade(1.002 -> 2.992(45%) -> 3.861(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
575,575,8.262807926659471,0.458604700540635,0.2345219035878371,0.0925006874388391,0.0264135350988012,0.2260449577110418,0.0011445324519307,0.0019065849995702,0.1488194246142105,0.0284037443364368,0.0770375632761589,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0509646046881193,Cascade(1.035 -> 2.626(45%) -> 3.758(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
576,576,5.413031831520271,0.3689671568718763,0.2513111206181124,0.1211218242498957,0.0325427627820951,0.1976765433378826,0.0008259623198856,0.0015481221538998,0.1392870602075691,0.0324295061228314,0.1330089660404429,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0689070610648175,Cascade(0.969 -> 2.875(45%) -> 2.877(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
577,577,8.810054661588433,0.3230726256163362,0.1886195842075956,0.0975988323101677,0.0277921523496529,0.1826559985877697,0.0006650344877596,0.001879749951293,0.1253160333712556,0.0314345779432391,0.0793933385465525,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.054077297218056,Cascade(1.011 -> 3.426(45%) -> 4.140(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
578,578,8.363772947447588,0.2809893675696948,0.2659408432323554,0.1022884499791063,0.0335290598002915,0.1913578109703424,0.0009529880394148,0.0016607468953163,0.155566141518086,0.034096402420728,0.0311067750318992,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0569717800649471,Cascade(0.968 -> 2.826(45%) -> 3.756(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
579,579,5.353103715483971,0.534342837365084,0.2340598383657955,0.1069596121714966,0.0252763945825195,0.1720542590086247,0.0007967487033663,0.0016297729564599,0.138610598120117,0.0290532191331989,0.1076339809295655,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0598850923369643,Cascade(1.038 -> 2.662(45%) -> 3.404(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
580,580,7.927282832779899,0.3063480796032379,0.1528581948335747,0.1138786449266139,0.0221611178381516,0.2004182639580872,0.0006730114260576,0.0012891329764838,0.1528433808356466,0.0341478487214842,0.050821094333152,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.064256799745664,Cascade(1.048 -> 3.210(45%) -> 3.920(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
581,581,7.0588568458983145,0.4368583320602078,0.2906587331672668,0.1120499305706176,0.0252262170278278,0.2014819582250662,0.0013284055691139,0.0013713866681301,0.1545411350783432,0.0260183874197922,0.0167732050453081,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0630947248208582,Cascade(1.024 -> 3.138(45%) -> 3.420(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
582,582,6.831455323165526,0.4818379801372359,0.2467195794309256,0.0998975545370548,0.0235547602074574,0.1800162406900705,0.0010886266199922,0.0011326995191537,0.1094988105185083,0.0357067503673936,0.0878747107474277,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0554923248129134,Cascade(0.994 -> 2.845(45%) -> 3.783(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
583,583,8.263619872236728,0.412461387979059,0.1919599689624733,0.1092777461957691,0.0374281680803237,0.1890515718737971,0.0006776061333063,0.0019643172201764,0.1303138436630634,0.0251739156212365,0.0077851152922068,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0613422117439242,Cascade(1.025 -> 2.535(45%) -> 3.579(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
584,584,5.425994235853687,0.5815210677660758,0.163730617228914,0.1339370665310757,0.0335368212772975,0.1979473865098995,0.0011875094970885,0.0011173140787716,0.1525330077192352,0.0350964924729562,0.0450237244686984,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0773252504841679,Cascade(1.020 -> 2.960(45%) -> 3.271(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
585,585,6.159311770824458,0.3455619482400414,0.2500245615597442,0.1305648363699422,0.0248730658927066,0.2153785158018749,0.001033381307871,0.0017362640561967,0.1116898105904164,0.0325287722725306,0.0433383685758271,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0750860109135735,Cascade(0.988 -> 3.045(45%) -> 3.758(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
586,586,8.081443303255114,0.5635305617666474,0.1737903375361218,0.1007177965292811,0.0360685012031302,0.2474357974073574,0.0014217094328168,0.001350015243656,0.1051583041455016,0.0273715238147366,0.0168592519377366,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0559989934975737,Cascade(1.057 -> 3.113(45%) -> 3.412(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
587,587,6.108278159781557,0.3633511951575573,0.2181152053464484,0.1174209794343768,0.0348744947802901,0.1897607264629625,0.0012008595044229,0.0015616163992655,0.1538394809288351,0.0342154944990546,0.0678730513712248,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0665215106513208,Cascade(1.037 -> 2.626(45%) -> 3.770(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
588,588,5.6378496914627325,0.724114349274039,0.2519071614186566,0.1367079926913173,0.0349948945506535,0.2291356006228933,0.0006875696393786,0.0014668910084477,0.1732254198514695,0.0396725500730092,0.0256520133738881,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0791783032473016,Cascade(1.038 -> 2.833(45%) -> 3.383(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
589,589,5.47455198169243,0.5877696972185875,0.1525664536247472,0.1262381553712521,0.0369587446642525,0.1578553003510937,0.0008318597792956,0.001395540807653,0.1422615817536375,0.0279890564446617,0.0533330347315976,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0722383084974884,Cascade(1.035 -> 3.094(45%) -> 3.597(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
590,590,7.65774935974784,0.5965725355031049,0.2879405690260953,0.0994651149440955,0.0327522896743448,0.1630289054530329,0.0011090405258466,0.0011669638436863,0.1242973121751607,0.0340055329414947,0.0275134044256758,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0552255757076644,Cascade(1.026 -> 2.792(45%) -> 3.624(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
591,591,7.2021376242817805,0.3217954510731604,0.1817896623431624,0.113067458998721,0.0308111657513923,0.1816073710820527,0.0007747477203463,0.0018058978084778,0.1248807962025092,0.0356167671843214,0.0612983586436744,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0637407321142352,Cascade(1.049 -> 3.078(45%) -> 3.630(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
592,592,5.792963621503175,0.4439063099137624,0.240428632032055,0.1131129511965403,0.0329747031290178,0.1625230886080107,0.0011171091660532,0.0017427162235088,0.1148295235453854,0.0352695917943759,0.073853592779717,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0637696487670816,Cascade(1.053 -> 3.075(45%) -> 3.520(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
593,593,5.077627662654496,0.2925333888688578,0.2384784236649725,0.1318552850912413,0.0295325124522101,0.1626058432037352,0.0008238437699858,0.0012700225740187,0.1378976132913429,0.0360689271222893,0.0889947373895969,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0759408442088478,Cascade(0.978 -> 3.382(45%) -> 3.905(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
594,594,8.850852074270435,0.2726010781770514,0.2896186201002128,0.0905622135034732,0.0210138293223564,0.1918277839234565,0.0014992347261165,0.0012445990795639,0.121584925044828,0.0311909603623662,0.0717259610080925,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0497902192146373,Cascade(1.021 -> 2.899(45%) -> 3.403(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
595,595,6.134827868382853,0.466913739910534,0.2212913951643858,0.1216835148861824,0.0247393265555451,0.1585759323480237,0.0006615935456162,0.0014254764239267,0.1323837521633908,0.030117328065773,0.0355054384444631,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0692708818225209,Cascade(0.958 -> 2.903(45%) -> 3.621(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
596,596,5.359664622787071,0.7437274304266088,0.1904232441897612,0.1287860879881719,0.0326211646184883,0.1871778288225223,0.0007661450480859,0.0014814780823431,0.1552912950054035,0.0375395570674597,0.0651564832670935,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0739118637871473,Cascade(1.020 -> 2.895(45%) -> 3.555(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
597,597,9.92612078047532,0.2475432700426603,0.2417124837576262,0.1052609369318494,0.0223918040863542,0.2403751214761069,0.0009232383421028,0.0017668925140684,0.1557120440011489,0.02497869141013,0.0196582157172963,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0588221422740274,Cascade(1.094 -> 2.892(45%) -> 3.105(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
598,598,4.955347350252474,0.7648908918512742,0.2121937225607642,0.1183629704614765,0.0224040006782458,0.2344945123197035,0.0010122680879986,0.0012794263636581,0.1705193372188024,0.0314527284519121,0.1164903299961179,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0671268143781525,Cascade(1.076 -> 3.322(45%) -> 3.197(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
599,599,6.503111542566428,0.400032398268889,0.2373937242449291,0.1241361363167171,0.0301861702796377,0.2390871447210416,0.0009103133470181,0.001682516341524,0.1065530923468438,0.0281292126345768,0.0763480871767341,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0708649719801691,Cascade(1.020 -> 2.596(45%) -> 3.160(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
600,600,4.694104113328233,0.6020184770861171,0.161010196001933,0.1260155430757127,0.0255859766425044,0.2458226593798655,0.000707047882027,0.0014093037999734,0.1222778212290968,0.0319622390548983,0.1492866272880634,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0720925538648505,Cascade(1.005 -> 2.840(45%) -> 3.331(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
601,601,7.594185706487859,0.3419610087254482,0.2580355580906671,0.1065083990182983,0.030158081966395,0.1916618001686818,0.0013354308470607,0.0012459314622859,0.1226946571294909,0.0290827434272109,0.040774312385068,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0596023504313162,Cascade(0.969 -> 2.875(45%) -> 2.877(45%)),<scipy.interpolate.interpolate.interp1d object at 0x000001A6A657B4F0>
